geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
11432,-23.948220258122195,-46.29660302567946,guaruja,SP
11432,-23.95317180488341,-46.18166701105603,guaruja,SP
11432,-23.964196613741365,-46.247316077382216,guaruja,SP
11533,-23.899440686827063,-46.423986477769226,cubatao,SP
11533,-23.899773246692046,-46.42305476560353,cubatao,SP
11533,-23.922584144106494,-46.41081956942058,cubatao,SP
88802,-28.678561132121306,-49.35889371837333,criciuma,SC
88802,-28.678561132121306,-49.35889371837333,criciuma,SC
88802,-28.679669787941485,-49.373488425551486,criciúma,SC
89080,-26.893349760123222,-49.234142315639325,indaial,SC
89080,-26.89373338066235,-49.232615431566266,indaial,SC
89080,-26.893757855803738,-49.23484237256409,indaial,SC
89065,-26.86259842492354,-49.11585975284206,blumenau,SC
89065,-26.86276624760473,-49.0850318221554,blumenau,SC
89065,-26.86373183819032,-49.09955375826642,blumenau,SC
89182,-27.14881647998205,-49.53057402375631,lontras,SC
89182,-27.156070343751434,-49.53564322428006,lontras,SC
89182,-27.156070343751434,-49.53564322428006,lontras,SC
89115,-26.698411827775335,-48.90329633557651,luiz alves,SC
89115,-26.710235898547694,-48.910643449341066,luiz alves,SC
89115,-26.71108905355155,-48.91062143886227,luiz alves,SC
89232,-26.353606732985202,-48.829001463894,joinville,SC
89232,-26.354137499999997,-48.82954500000001,joinville,SC
89232,-26.35421344463038,-48.83228158673322,joinville,SC
89500,-26.7559667917265,-51.01825012818231,cacador,SC
89500,-26.756699276047627,-51.020108375790215,cacador,SC
89500,-26.758245522566224,-51.02058909305751,cacador,SC
91330,-30.027547750657273,-51.17304254314775,porto alegre,RS
91330,-30.027547750657273,-51.17304254314775,porto alegre,RS
91330,-30.027547750657273,-51.17304254314775,porto alegre,RS
93530,-29.64474620293176,-51.10888779706825,novo hamburgo,RS
93530,-29.644839466193858,-51.109451807139536,novo hamburgo,RS
93530,-29.645532262809883,-51.108373936423774,novo hamburgo,RS
95170,-28.627424776211807,-53.604824516554444,farroupilha,RS
95170,-28.627813939687883,-53.60491929356509,farroupilha,RS
95170,-28.63713833143963,-53.60551516797448,farroupilha,RS
01203,-23.530109175688136,-46.649744454902155,são paulo,SP
01203,-23.530109175688136,-46.649744454902155,sao paulo,SP
01203,-23.530459882595654,-46.649408045097836,sao paulo,SP
01231,-23.532781725229384,-46.657875583126554,sao paulo,SP
01231,-23.53314367415894,-46.658078601448395,são paulo,SP
01231,-23.53314367415894,-46.658078601448395,sao paulo,SP
01233,-23.532378789341564,-46.66016030474923,sao paulo,SP
01233,-23.532463152374614,-46.660134169715526,sao paulo,SP
01233,-23.532543177909837,-46.66017564418031,sao paulo,SP
02039,-23.49162668008938,-46.61927074223216,sao paulo,SP
02039,-23.491704656673793,-46.623777233971964,são paulo,SP
02039,-23.491704656673793,-46.623777233971964,sao paulo,SP
02377,-23.453789144324546,-46.633598722315185,sao paulo,SP
02377,-23.45393130030584,-46.63234549056494,sao paulo,SP
02377,-23.453940300305845,-46.63233746502971,sao paulo,SP
02940,-23.475958637823602,-46.727476951266084,sao paulo,SP
02940,-23.47791800805008,-46.72737948695825,sao paulo,SP
02940,-23.478110214265104,-46.72793588980902,sao paulo,SP
03059,-23.538534150152927,-46.592102200386655,sao paulo,SP
03059,-23.538943959201333,-46.592120817935225,sao paulo,SP
03059,-23.53909762003007,-46.59055256564138,sao paulo,SP
03254,-23.603120528449406,-46.52820429586243,sao paulo,SP
03254,-23.604361962808017,-46.52666750083673,sao paulo,SP
03254,-23.604497580904834,-46.528789704137544,sao paulo,SP
03333,-23.553607411025816,-46.57816918864685,são paulo,SP
03333,-23.553618779069787,-46.57786389647413,sao paulo,SP
03333,-23.554040408112627,-46.57602388355006,sao paulo,SP
03412,-23.55344830252754,-46.550251697472454,sao paulo,SP
03412,-23.553620381354918,-46.55059545767211,sao paulo,SP
03412,-23.553647632812,-46.550703405216694,sao paulo,SP
03573,-23.490165226758585,-46.48772482584106,sao paulo,SP
03573,-23.55662444379366,-46.51292582139766,sao paulo,SP
03573,-23.55666758895492,-46.51300017860234,sao paulo,SP
03809,-23.488278307519202,-46.47686514669046,sao paulo,SP
03809,-23.488623377538666,-46.47862598646041,sao paulo,SP
03809,-23.488711271843393,-46.478035655334395,sao paulo,SP
04148,-23.613831513185964,-46.62204850069247,sao paulo,SP
04148,-23.614019870928278,-46.61730659452077,sao paulo,SP
04148,-23.61402691534425,-46.61837569386577,são paulo,SP
04241,-23.621271579519863,-46.58788209103239,sao paulo,SP
04241,-23.621271908517667,-46.58710632259621,sao paulo,SP
04241,-23.621325380518197,-46.5872002754631,sao paulo,SP
04311,-23.63072470191585,-46.637132992786626,sao paulo,SP
04311,-23.63072470191585,-46.637132992786626,sao paulo,SP
04311,-23.630732266720532,-46.63846405023373,sao paulo,SP
04405,-23.667252338882808,-46.657187433810336,sao paulo,SP
04405,-23.667610693865768,-46.65537643810952,sao paulo,SP
04405,-23.668175210658433,-46.6562961880374,são paulo,SP
04794,-23.61932598043226,-46.700108809095255,sao paulo,SP
04794,-23.61932598043226,-46.700108809095255,sao paulo,SP
04794,-23.61932598043226,-46.700108809095255,sao paulo,SP
04726,-23.63142471135092,-46.71466540521669,sao paulo,SP
04726,-23.63186758673322,-46.71442280835591,sao paulo,SP
04726,-23.632054987504848,-46.71463475264766,sao paulo,SP
05089,-23.519709449362246,-46.7245119657222,sao paulo,SP
05089,-23.519709449362246,-46.7245119657222,sao paulo,SP
05089,-23.519709449362246,-46.7245119657222,sao paulo,SP
05126,-23.49722006356393,-46.74170415474055,sao paulo,SP
05126,-23.497552005280124,-46.74140168027578,são paulo,SP
05126,-23.498023484592334,-46.74184136649551,são paulo,SP
05303,-23.52206827105579,-46.73405688221486,sao paulo,SP
05303,-23.522105650845408,-46.7339448882798,são paulo,SP
05303,-23.522105650845408,-46.7339448882798,sao paulo,SP
05311,-23.525384700242416,-46.733469547608,sao paulo,SP
05311,-23.525509443505207,-46.738242648363915,são paulo,SP
05311,-23.525509443505207,-46.738242648363915,sao paulo,SP
05415,-23.55977296641469,-46.68477893574358,sao paulo,SP
05415,-23.55977296641469,-46.68477893574358,sao paulo,SP
05415,-23.55977296641469,-46.68477893574358,sao paulo,SP
05523,-23.592613588954915,-46.73931268013154,sao paulo,SP
05523,-23.592721588954927,-46.73928012184773,sao paulo,SP
05523,-23.59275554593455,-46.7397433709389,sao paulo,SP
38401,-18.87080945850884,-48.2882386058918,uberlandia,MG
38401,-18.871610626146914,-48.289230638640376,uberlandia,MG
38401,-18.872740728836067,-48.29126361281671,uberlandia,MG
38702,-18.351669517841184,-46.85541461532153,patos de minas,MG
38702,-18.559331488238353,-46.52386820634118,patos de minas,MG
38702,-18.55993948227796,-46.524482912873346,patos de minas,MG
39100,-17.65595013057593,-43.32031335298248,diamantina,MG
39100,-18.160841999999946,-43.570843999999965,diamantina,MG
39100,-18.160841999999946,-43.570843999999965,diamantina,MG
41195,-12.922606431405324,-38.435890347949574,salvador,BA
41195,-12.940816158129488,-38.452986099562644,salvador,BA
41195,-12.9410600968178,-38.45513956694655,salvador,BA
41315,-12.899569703616255,-38.44367570361627,salvador,BA
41315,-12.899746407517943,-38.44444262750511,salvador,BA
41315,-12.900216978013423,-38.4441126037189,salvador,BA
42850,-12.595566866284436,-38.33336960944586,dias d'avila,BA
42850,-12.595609185618482,-38.32934503891521,dias d'avila,BA
42850,-12.597752739211238,-38.326613676336976,dias d'avila,BA
46820,-11.965273458238086,-41.26598802793383,bonito,BA
46820,-11.965657606305866,-41.2658274236569,bonito,BA
46820,-11.966070592962947,-41.26785838045733,bonito,BA
49045,-10.928988566040058,-37.0657905877756,aracaju,SE
49045,-10.929171883826983,-37.0675493980451,aracaju,SE
49045,-10.929171883826983,-37.0675493980451,aracaju,SE
53625,-7.848439547649782,-34.91349295917055,igarassu,PE
53625,-7.865580824860109,-34.903582308211675,igarassu,PE
53625,-7.86933584384376,-34.903253145235844,igarassu,PE
56000,-8.057324552211297,-39.11420777257372,salgueiro,PE
56000,-8.057512766133986,-39.1140752351585,salgueiro,PE
56000,-8.057523441234146,-39.113401391276284,salgueiro,PE
58401,-7.197637343098916,-35.88276971297888,campina grande,PB
58401,-7.20065825783374,-35.88041707868314,campina grande,PB
58401,-7.201479268942237,-35.881179333198666,campina grande,PB
63560,-6.086377623930396,-39.21856913332811,acopiara,CE
63560,-6.086620938868451,-39.45570231703158,acopiara,CE
63560,-6.089290957900589,-39.45202535425986,acopiara,CE
70673,-15.788249999999994,-47.91759525,cruzeiro,DF
70673,-15.788249999999994,-47.91759525,cruzeiro,DF
70673,-15.789986999999991,-47.91648374999999,brasília,DF
70740,-15.763666499999994,-47.89031399999999,brasilia,DF
70740,-15.763666499999994,-47.89031399999999,brasilia,DF
70740,-15.763666499999994,-47.89031399999999,brasilia,DF
20756,-22.886098638900194,-43.3108898963299,rio de janeiro,RJ
20756,-22.886098638900194,-43.3108898963299,rio de janeiro,RJ
20756,-22.88616216126142,-43.309168617808346,rio de janeiro,RJ
20940,-22.892986875382306,-43.21627986303306,rio de janeiro,RJ
20940,-22.892986875382306,-43.21627986303306,rio de janeiro,RJ
20940,-22.896905919239387,-43.216775560361285,rio de janeiro,RJ
20910,-22.893197490420715,-43.23949160309318,rio de janeiro,RJ
20910,-22.89397575491954,-43.239239759911214,rio de janeiro,RJ
20910,-22.89431539771487,-43.23892698084142,rio de janeiro,RJ
21765,-22.88060839661836,-43.31612765973221,rio de janeiro,RJ
21765,-22.880662617808365,-43.31594679641071,rio de janeiro,RJ
21765,-22.883294409111834,-43.42810672938432,rio de janeiro,RJ
21721,-22.869865561746256,-43.43757229808415,rio de janeiro,RJ
21721,-22.869865561746256,-43.43757229808415,rio de janeiro,RJ
21721,-22.870115329447742,-43.44220368927815,rio de janeiro,RJ
22430,-22.978049730509493,-43.2184562117836,rio de janeiro,RJ
22430,-22.978049730509493,-43.2184562117836,rio de janeiro,RJ
22430,-22.978189207874774,-43.225414694114896,rio de janeiro,RJ
22790,-22.87867110141488,-43.5238334248658,rio de janeiro,RJ
22790,-22.879652336138,-43.53173449774259,rio de janeiro,RJ
22790,-22.90423542277787,-43.17358790636223,rio de janeiro,RJ
22745,-22.92584372770996,-43.31508018874111,rio de janeiro,RJ
22745,-22.928375996393324,-43.328976521928546,rio de janeiro,RJ
22745,-22.92855778795659,-43.32988239549317,rio de janeiro,RJ
22753,-22.849653698309176,-43.30160423189447,rio de janeiro,RJ
22753,-22.869621796224173,-43.24270770428101,rio de janeiro,RJ
22753,-22.879837267009002,-43.31926595239201,rio de janeiro,RJ
23052,-22.89895096404896,-43.54919693121246,rio de janeiro,RJ
23052,-22.901638851780316,-43.55126068013154,rio de janeiro,RJ
23052,-22.901702354097793,-43.551175199532686,rio de janeiro,RJ
23068,-22.882243932858042,-43.60316479525686,rio de janeiro,RJ
23068,-22.882644,-43.604536499999995,rio de janeiro,RJ
23068,-22.8826575,-43.60340924999999,rio de janeiro,RJ
23547,-22.809556198782605,-43.22403226110081,rio de janeiro,RJ
23547,-22.81451499999997,-43.20823966199998,rio de janeiro,RJ
23547,-22.8995791149513,-43.70451374356142,rio de janeiro,RJ
24360,-21.216289418912538,-41.89511822495882,niterói,RJ
24360,-21.21631693106335,-41.89512610698869,niteroi,RJ
24360,-21.21631693106335,-41.89512610698869,niteroi,RJ
24325,-21.21563180561561,-41.88980722590923,niteroi,RJ
24325,-22.497114352761272,-44.09474097737896,niteroi,RJ
24325,-22.497659174000283,-44.094893579094105,niteroi,RJ
24753,-22.87152435529495,-43.04179727411749,sao goncalo,RJ
24753,-22.876048414103497,-42.992747417854396,sao goncalo,RJ
24753,-22.877361,-42.99204374999999,sao goncalo,RJ
24858,-22.69733264889217,-42.873569929660725,itaborai,RJ
24858,-22.69733264889217,-42.873569929660725,itaborai,RJ
24858,-22.718104999469922,-42.86394632188223,itaborai,RJ
25725,-22.407581057191056,-43.17823360254233,petropolis,RJ
25725,-22.40848330561599,-43.17986355121095,petropolis,RJ
25725,-22.409537024345894,-43.179782466684166,petropolis,RJ
26900,-22.437808640541935,-43.462954916545165,miguel pereira,RJ
26900,-22.438033385758782,-43.45767567231337,miguel pereira,RJ
26900,-22.438033385758782,-43.45767567231337,miguel pereira,RJ
27175,-22.52928863660078,-43.81275309303933,pirai,RJ
27175,-22.606085904746774,-43.86965816796825,pirai,RJ
27175,-22.60617114021572,-43.87007519802545,pirai,RJ
28470,-21.46488999999997,-42.039769999999976,santo antonio de padua,RJ
28470,-21.466718031623667,-42.03520640766605,santo antonio de padua,RJ
28470,-21.46804071767811,-42.03677838460436,santo antonio de padua,RJ
71070,-15.748033023861783,-47.92424951664843,brasília,DF
71070,-15.792141760488123,-47.84948822384441,brasília,DF
71070,-15.792178103946604,-47.85638926952732,brasilia,DF
71635,-15.84001042394342,-47.870212034702206,brasilia,DF
71635,-15.84001042394342,-47.870212034702206,brasilia,DF
71635,-15.840228065081956,-47.87254323929229,brasilia,DF
73015,-15.652147295829806,-47.788594047350095,brasilia,DF
73015,-15.652147295829806,-47.788594047350095,brasilia,DF
73015,-15.652827724190471,-47.78777324953275,brasilia,DF
74020,-16.66269297262634,-49.296572999999995,goiania,GO
74020,-16.66269297262634,-49.296572999999995,goiania,GO
74020,-16.66269297262634,-49.296572999999995,goiania,GO
74650,-16.648300049276646,-49.32550001421135,goiania,GO
74650,-16.64966238957383,-49.24327871596454,goiania,GO
74650,-16.65072354460157,-49.24072223452005,goiania,GO
75261,-16.689655330999926,-49.10640191999994,senador canedo,GO
75261,-16.689655330999926,-49.10640191999994,senador canedo,GO
75261,-16.689655330999926,-49.10640191999994,senador canedo,GO
78280,-15.610583999999946,-58.08643999999997,mirassol d'oeste,MT
78280,-15.66562347170127,-58.107744774625964,mirassol d'oeste,MT
78280,-15.668225868061326,-58.08373821463348,mirassol d'oeste,MT
78735,-16.45274050941569,-54.635313831494564,rondonópolis,MT
78735,-16.4676015,-54.6083955,rondonópolis,MT
78735,-16.46896178351318,-54.57703578573489,rondonopolis,MT
79170,-20.920039558502943,-54.96728922074853,sidrolandia,MS
79170,-20.921343840974856,-54.96269527932817,sidrolandia,MS
79170,-20.923153403792533,-54.959679676169024,sidrolandia,MS
79110,-20.44708453621103,-54.639138881903165,campo grande,MS
79110,-20.447639298084145,-54.63699025341899,campo grande,MS
79110,-20.448257995941027,-54.636074364535965,campo grande,MS
80250,-25.43697104801202,-49.276983122944266,curitiba,PR
80250,-25.43697104801202,-49.276983122944266,curitiba,PR
80250,-25.437565048012026,-49.276706155692835,curitiba,PR
80215,-25.440894568399138,-49.251930405239264,curitiba,PR
80215,-25.440894568399138,-49.251930405239264,curitiba,PR
80215,-25.44156796775455,-49.25517076824416,curitiba,PR
81020,-25.47991017401471,-49.2823207821282,curitiba,PR
81020,-25.480299865947238,-49.283675827226034,curitiba,PR
81020,-25.480350271667035,-49.28635657437902,curitiba,PR
81830,-25.504944999163282,-49.26695783458365,curitiba,PR
81830,-25.5057928842691,-49.267386969328875,curitiba,PR
81830,-25.50625419011487,-49.265565046338594,curitiba,PR
83060,-25.477763470209567,-49.15037767683811,sao jose dos pinhais,PR
83060,-25.477763470209567,-49.15037767683811,sao jose dos pinhais,PR
83060,-25.478735008050077,-49.15032754218365,sao jose dos pinhais,PR
83070,-25.51232063833618,-49.118346955616424,sao jose dos pinhais,PR
83070,-25.514209330284462,-49.12344696266378,sao jose dos pinhais,PR
83070,-25.514702054363376,-49.121581406526765,sao jose dos pinhais,PR
83824,-25.661241732699466,-49.31259362672116,fazenda rio grande,PR
83824,-25.661241732699466,-49.31259362672116,fazenda rio grande,PR
83824,-25.6628692321042,-49.311139721694396,fazenda rio grande,PR
84020,-25.067411517629367,-50.11998024992787,ponta grossa,PR
84020,-25.068389594235036,-50.119352366495505,ponta grossa,PR
84020,-25.068642401061748,-50.11698847293557,ponta grossa,PR
84920,-23.808061072095885,-50.1372248666542,japira,PR
84920,-23.8090985264526,-50.1376106059037,japira,PR
84920,-23.809172042214556,-50.136463920184546,japira,PR
85988,-24.6965481865987,-54.241505180025484,entre rios do oeste,PR
85988,-24.6965481865987,-54.241505180025484,entre rios do oeste,PR
85988,-24.6965481865987,-54.241505180025484,entre rios do oeste,PR
86706,-23.408355069971574,-51.44974167943941,arapongas,PR
86706,-23.417480600130176,-51.416596470633905,arapongas,PR
86706,-23.417480600130176,-51.416596470633905,arapongas,PR
86800,-23.54455802701753,-51.477650616434,apucarana,PR
86800,-23.544861139013584,-51.46111598068926,apucarana,PR
86800,-23.545090388688354,-51.4593705703631,apucarana,PR
86975,-23.50634532242993,-51.696090205659,mandaguari,PR
86975,-23.506805049911165,-51.694333155364696,mandaguari,PR
86975,-23.50836255039082,-51.68255207466971,mandaguari,PR
87040,-23.403737334700278,-51.90399182649856,maringa,PR
87040,-23.4060630491766,-51.90415546763033,maringa,PR
87040,-23.406079254184995,-51.90328205864172,maringá,PR
88062,-27.500774489324183,-48.41873010935424,florianópolis,SC
88062,-27.545126690572996,-48.46195033094072,florianopolis,SC
88062,-27.57170085734439,-48.45951624473563,florianopolis,SC
77425,-11.724329999999952,-49.109084999999965,gurupi,TO
77425,-11.726423587418111,-49.088014392835646,gurupi,TO
77425,-11.72796924797579,-49.096880096223146,gurupi,TO
29052,-20.277607693536336,-40.31712715523331,vitória,ES
29052,-20.277607693536336,-40.31712715523331,vitória,ES
29052,-20.31061436245613,-40.28258493479128,vitoria,ES
29126,-20.343060088309773,-40.316620821998704,vila velha,ES
29126,-20.343060088309773,-40.316620821998704,vila velha,ES
29126,-20.34306377711076,-40.316436381949345,vila velha,ES
29704,-19.51670025116385,-40.66164679145715,colatina,ES
